userId	geneSymbol	geneName	entrezgene	gLink
Gtdc1	Gtdc1	glycosyltransferase-like domain containing 1	227835	https://www.ncbi.nlm.nih.gov/gene/?term=227835
Cited2	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	17684	https://www.ncbi.nlm.nih.gov/gene/?term=17684
Mapk8	Mapk8	mitogen-activated protein kinase 8	26419	https://www.ncbi.nlm.nih.gov/gene/?term=26419
Nudt4	Nudt4	nudix (nucleoside diphosphate linked moiety X)-type motif 4	71207	https://www.ncbi.nlm.nih.gov/gene/?term=71207
Gtpbp1	Gtpbp1	GTP binding protein 1	14904	https://www.ncbi.nlm.nih.gov/gene/?term=14904
Syngr1	Syngr1	synaptogyrin 1	20972	https://www.ncbi.nlm.nih.gov/gene/?term=20972
App	App	amyloid beta (A4) precursor protein	11820	https://www.ncbi.nlm.nih.gov/gene/?term=11820
Scnn1a	Scnn1a	sodium channel, nonvoltage-gated 1 alpha	20276	https://www.ncbi.nlm.nih.gov/gene/?term=20276
Osbpl8	Osbpl8	oxysterol binding protein-like 8	237542	https://www.ncbi.nlm.nih.gov/gene/?term=237542
Slc30a9	Slc30a9	solute carrier family 30 (zinc transporter), member 9	109108	https://www.ncbi.nlm.nih.gov/gene/?term=109108
Map7d2	Map7d2	MAP7 domain containing 2	78283	https://www.ncbi.nlm.nih.gov/gene/?term=78283
Fam168a	Fam168a	family with sequence similarity 168, member A	319604	https://www.ncbi.nlm.nih.gov/gene/?term=319604
Armcx4	Armcx4	armadillo repeat containing, X-linked 4	100503043	https://www.ncbi.nlm.nih.gov/gene/?term=100503043
Syt7	Syt7	synaptotagmin VII	54525	https://www.ncbi.nlm.nih.gov/gene/?term=54525
Rnf214	Rnf214	ring finger protein 214	235315	https://www.ncbi.nlm.nih.gov/gene/?term=235315
Hs3st4	Hs3st4	heparan sulfate (glucosamine) 3-O-sulfotransferase 4	628779	https://www.ncbi.nlm.nih.gov/gene/?term=628779
Clvs1	Clvs1	clavesin 1	74438	https://www.ncbi.nlm.nih.gov/gene/?term=74438
Ergic1	Ergic1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	67458	https://www.ncbi.nlm.nih.gov/gene/?term=67458
Cdh11	Cdh11	cadherin 11	12552	https://www.ncbi.nlm.nih.gov/gene/?term=12552
Trp53bp1	Trp53bp1	transformation related protein 53 binding protein 1	27223	https://www.ncbi.nlm.nih.gov/gene/?term=27223
Mdh2	Mdh2	malate dehydrogenase 2, NAD (mitochondrial)	17448	https://www.ncbi.nlm.nih.gov/gene/?term=17448
Rcan2	Rcan2	regulator of calcineurin 2	53901	https://www.ncbi.nlm.nih.gov/gene/?term=53901
Ttc9	Ttc9	tetratricopeptide repeat domain 9	69480	https://www.ncbi.nlm.nih.gov/gene/?term=69480
Plekha6	Plekha6	pleckstrin homology domain containing, family A member 6	240753	https://www.ncbi.nlm.nih.gov/gene/?term=240753
Atrnl1	Atrnl1	attractin like 1	226255	https://www.ncbi.nlm.nih.gov/gene/?term=226255
Golga5	Golga5	golgi autoantigen, golgin subfamily a, 5	27277	https://www.ncbi.nlm.nih.gov/gene/?term=27277
Fgf9	Fgf9	fibroblast growth factor 9	14180	https://www.ncbi.nlm.nih.gov/gene/?term=14180
Abcg1	Abcg1	ATP binding cassette subfamily G member 1	11307	https://www.ncbi.nlm.nih.gov/gene/?term=11307
Ralgapb	Ralgapb	Ral GTPase activating protein, beta subunit (non-catalytic)	228850	https://www.ncbi.nlm.nih.gov/gene/?term=228850
Fbxo34	Fbxo34	F-box protein 34	78938	https://www.ncbi.nlm.nih.gov/gene/?term=78938
Alg2	Alg2	asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)	56737	https://www.ncbi.nlm.nih.gov/gene/?term=56737
Hectd3	Hectd3	HECT domain E3 ubiquitin protein ligase 3	76608	https://www.ncbi.nlm.nih.gov/gene/?term=76608
Zfp385b	Zfp385b	zinc finger protein 385B	241494	https://www.ncbi.nlm.nih.gov/gene/?term=241494
Cdh8	Cdh8	cadherin 8	12564	https://www.ncbi.nlm.nih.gov/gene/?term=12564
Frmd5	Frmd5	FERM domain containing 5	228564	https://www.ncbi.nlm.nih.gov/gene/?term=228564
Khdrbs1	Khdrbs1	KH domain containing, RNA binding, signal transduction associated 1	20218	https://www.ncbi.nlm.nih.gov/gene/?term=20218
Atp5f1	Atp5f1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1	11950	https://www.ncbi.nlm.nih.gov/gene/?term=11950
Stim1	Stim1	stromal interaction molecule 1	20866	https://www.ncbi.nlm.nih.gov/gene/?term=20866
Ywhah	Ywhah	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide	22629	https://www.ncbi.nlm.nih.gov/gene/?term=22629
Prps1	Prps1	phosphoribosyl pyrophosphate synthetase 1	19139	https://www.ncbi.nlm.nih.gov/gene/?term=19139
Dusp8	Dusp8	dual specificity phosphatase 8	18218	https://www.ncbi.nlm.nih.gov/gene/?term=18218
Fndc5	Fndc5	fibronectin type III domain containing 5	384061	https://www.ncbi.nlm.nih.gov/gene/?term=384061
Rspry1	Rspry1	ring finger and SPRY domain containing 1	67610	https://www.ncbi.nlm.nih.gov/gene/?term=67610
Htr5a	Htr5a	5-hydroxytryptamine (serotonin) receptor 5A	15563	https://www.ncbi.nlm.nih.gov/gene/?term=15563
Deptor	Deptor	DEP domain containing MTOR-interacting protein	97998	https://www.ncbi.nlm.nih.gov/gene/?term=97998
Sdr39u1	Sdr39u1	short chain dehydrogenase/reductase family 39U, member 1	654795	https://www.ncbi.nlm.nih.gov/gene/?term=654795
Mtss1	Mtss1	metastasis suppressor 1	211401	https://www.ncbi.nlm.nih.gov/gene/?term=211401
Ythdc2	Ythdc2	YTH domain containing 2	240255	https://www.ncbi.nlm.nih.gov/gene/?term=240255
Syt2	Syt2	synaptotagmin II	20980	https://www.ncbi.nlm.nih.gov/gene/?term=20980
Kcna2	Kcna2	potassium voltage-gated channel, shaker-related subfamily, member 2	16490	https://www.ncbi.nlm.nih.gov/gene/?term=16490
Sms	Sms	spermine synthase	20603	https://www.ncbi.nlm.nih.gov/gene/?term=20603
Synrg	Synrg	synergin, gamma	217030	https://www.ncbi.nlm.nih.gov/gene/?term=217030
Map3k12	Map3k12	mitogen-activated protein kinase kinase kinase 12	26404	https://www.ncbi.nlm.nih.gov/gene/?term=26404
Dapk1	Dapk1	death associated protein kinase 1	69635	https://www.ncbi.nlm.nih.gov/gene/?term=69635
Ttc7b	Ttc7b	tetratricopeptide repeat domain 7B	104718	https://www.ncbi.nlm.nih.gov/gene/?term=104718
Ecsit	Ecsit	ECSIT signalling integrator	26940	https://www.ncbi.nlm.nih.gov/gene/?term=26940
Adam23	Adam23	a disintegrin and metallopeptidase domain 23	23792	https://www.ncbi.nlm.nih.gov/gene/?term=23792
Klhl11	Klhl11	kelch-like 11	217194	https://www.ncbi.nlm.nih.gov/gene/?term=217194
Tsr2	Tsr2	TSR2 20S rRNA accumulation	69499	https://www.ncbi.nlm.nih.gov/gene/?term=69499
Stam	Stam	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1	20844	https://www.ncbi.nlm.nih.gov/gene/?term=20844
E330009J07Rik	E330009J07Rik	RIKEN cDNA E330009J07 gene	243780	https://www.ncbi.nlm.nih.gov/gene/?term=243780
Frzb	Frzb	frizzled-related protein	20378	https://www.ncbi.nlm.nih.gov/gene/?term=20378
Tef	Tef	thyrotroph embryonic factor	21685	https://www.ncbi.nlm.nih.gov/gene/?term=21685
Dip2a	Dip2a	disco interacting protein 2 homolog A	64451	https://www.ncbi.nlm.nih.gov/gene/?term=64451
Prim2	Prim2	DNA primase, p58 subunit	19076	https://www.ncbi.nlm.nih.gov/gene/?term=19076
Vps26b	Vps26b	VPS26 retromer complex component B	69091	https://www.ncbi.nlm.nih.gov/gene/?term=69091
Ankrd34c	Ankrd34c	ankyrin repeat domain 34C	330998	https://www.ncbi.nlm.nih.gov/gene/?term=330998
Lurap1	Lurap1	leucine rich adaptor protein 1	68075	https://www.ncbi.nlm.nih.gov/gene/?term=68075
Kctd8	Kctd8	potassium channel tetramerisation domain containing 8	243043	https://www.ncbi.nlm.nih.gov/gene/?term=243043
Pcmt1	Pcmt1	protein-L-isoaspartate (D-aspartate) O-methyltransferase 1	18537	https://www.ncbi.nlm.nih.gov/gene/?term=18537
Cbfa2t2	Cbfa2t2	CBFA2/RUNX1 translocation partner 2	12396	https://www.ncbi.nlm.nih.gov/gene/?term=12396
Sept5	Sept5	septin 5	18951	https://www.ncbi.nlm.nih.gov/gene/?term=18951
Cbr1	Cbr1	carbonyl reductase 1	12408	https://www.ncbi.nlm.nih.gov/gene/?term=12408
